id,speed
468,48.115623474121094
469,47.92082977294922
470,26.510454177856445
471,30.816478729248047
472,27.13343048095703
473,25.456918716430664
474,19.748870849609375
475,29.106706619262695
476,47.94017791748047
477,46.184852600097656
478,39.046695709228516
479,26.771190643310547
480,28.898990631103516
481,26.389680862426758
482,27.18317413330078
483,47.825096130371094
484,47.43024826049805
485,46.83041763305664
486,32.68794631958008
487,39.75279235839844
488,27.932004928588867
489,18.540790557861328
490,14.669120788574219
491,38.19142532348633
492,44.45325469970703
493,47.792808532714844
494,48.16698455810547
495,46.9759407043457
496,25.55036163330078
497,32.72352981567383
498,43.07603454589844
499,48.593780517578125
500,48.621639251708984
501,49.05661392211914
502,48.51728820800781
503,47.98213195800781
504,33.10321044921875
505,39.56751251220703
506,29.721397399902344
507,27.57357406616211
508,28.85218048095703
509,48.75368881225586
510,45.9959831237793
511,46.175880432128906
512,44.57958984375
513,45.05431365966797
514,42.64951705932617
515,40.20878601074219
516,41.34306716918945
517,45.3824348449707
518,47.34919357299805
519,47.16425323486328
520,21.76396369934082
521,25.973018646240234
522,21.969858169555664
523,20.26793670654297
524,16.425037384033203
525,46.157386779785156
526,47.739845275878906
527,47.96391296386719
528,47.046573638916016
529,29.652360916137695
530,20.543537139892578
531,25.67152214050293
532,21.23108673095703
533,17.778804779052734
534,12.897886276245117
535,46.81956100463867
536,28.627906799316406
537,16.40473175048828
538,19.035831451416016
539,19.41358184814453
540,14.79472827911377
541,12.455787658691406
542,46.05261993408203
543,42.61205291748047
544,49.14150619506836
545,44.984317779541016
546,18.650598526000977
547,18.679439544677734
548,20.58741569519043
549,20.727773666381836
550,22.94874382019043
551,39.31293869018555
552,36.57825469970703
553,47.496517181396484
554,47.52288055419922
555,44.563331604003906
556,32.89763259887695
557,22.26321029663086
558,24.649822235107422
559,26.9258975982666
560,20.61116600036621
561,22.163530349731445
562,22.608919143676758
563,24.910154342651367
564,24.95583724975586
565,12.858328819274902
566,38.21222686767578
567,37.66324996948242
568,36.1927375793457
569,50.53937530517578
570,49.322933197021484
571,27.557897567749023
572,42.016937255859375
573,46.95814514160156
574,48.11611557006836
575,48.41598129272461
576,46.675636291503906
577,35.661563873291016
578,40.09398651123047
579,43.29471206665039
580,46.30049514770508
581,40.18172836303711
582,47.98891830444336
583,49.32350540161133
584,16.024208068847656
585,17.390649795532227
586,26.148338317871094
587,25.19333839416504
588,22.108139038085938
589,22.816659927368164
590,23.769052505493164
591,20.59878158569336
592,44.41322326660156
593,47.59586715698242
594,47.777122497558594
595,47.02556610107422
596,45.396888732910156
597,31.715496063232422
598,24.10181427001953
599,22.931737899780273
600,17.51801109313965
601,48.42385482788086
602,47.680519104003906
603,45.31306838989258
604,16.725170135498047
605,18.94342041015625
606,38.67842102050781
607,39.40024948120117
608,46.1236572265625
609,47.239715576171875
610,46.608577728271484
611,44.99786376953125
612,40.033424377441406
613,15.251376152038574
614,22.634296417236328
615,16.192211151123047
616,17.09764289855957
617,18.636629104614258
618,13.880061149597168
619,21.3880672454834
620,38.1697998046875
621,50.12953186035156
622,49.9586296081543
623,49.668365478515625
624,45.884830474853516
625,29.139957427978516
626,20.25968360900879
627,17.78806495666504
628,22.923664093017578
629,11.150932312011719
630,23.783899307250977
631,51.03794479370117
632,49.392181396484375
633,48.74553680419922
634,32.740203857421875
635,25.8072452545166
636,28.31661033630371
637,48.88505935668945
638,50.31351852416992
639,49.52057647705078
640,37.25949478149414
641,38.46346664428711
642,38.588890075683594
643,39.95840072631836
644,35.06961441040039
645,45.854461669921875
646,41.506622314453125
647,46.90740203857422
648,48.630699157714844
649,48.62770080566406
650,47.38649368286133
651,17.413280487060547
652,20.665910720825195
653,11.426169395446777
654,23.097965240478516
655,46.77738952636719
656,47.93083190917969
657,47.30319595336914
658,46.736087799072266
659,46.50929641723633
660,43.6400260925293
661,12.015713691711426
662,18.752960205078125
663,15.225119590759277
664,16.009471893310547
665,17.923242568969727
666,17.18225860595703
667,10.390768051147461
668,42.049285888671875
669,37.62260055541992
670,44.88505554199219
671,47.35136795043945
672,43.92269515991211
673,22.71296501159668
674,15.064043998718262
675,32.895877838134766
676,48.798763275146484
677,48.580448150634766
678,47.2208366394043
679,15.739447593688965
680,25.86494255065918
681,20.33624267578125
682,22.14711570739746
683,18.03886604309082
684,44.78679656982422
685,47.646358489990234
686,47.65802764892578
687,46.8962287902832
688,44.60068130493164
689,26.989463806152344
690,16.798259735107422
691,20.895599365234375
692,14.923190116882324
693,14.845266342163086
694,48.56725311279297
695,47.5441780090332
696,38.840755462646484
697,26.03021240234375
698,26.471860885620117
699,19.8039493560791
700,18.904850006103516
701,19.974422454833984
702,40.715206146240234
703,45.81856918334961
704,47.17218017578125
705,48.698333740234375
706,47.69409942626953
707,47.229225158691406
708,41.13533401489258
709,38.07401657104492
710,39.90989303588867
711,39.66343307495117
712,40.677677154541016
713,40.62598419189453
714,38.286643981933594
715,44.7171516418457
716,37.199317932128906
717,45.07345199584961
718,47.3673095703125
719,25.73855972290039
720,11.419540405273438
721,7.584940433502197
722,6.380371570587158
723,43.11748123168945
724,44.82767868041992
725,47.0454216003418
726,46.30414581298828
727,25.576032638549805
728,15.273269653320312
729,16.16416358947754
730,10.217379570007324
731,44.42262649536133
732,47.509620666503906
733,48.4510612487793
734,44.41948318481445
735,12.339339256286621
736,13.386188507080078
737,14.543334007263184
738,15.133509635925293
739,7.512132167816162
740,32.94798278808594
741,43.15007781982422
742,47.71013259887695
743,48.30732345581055
744,48.84700012207031
745,24.332748413085938
746,16.159610748291016
747,24.229673385620117
748,21.470203399658203
749,16.992321014404297
750,17.30292510986328
751,15.263937950134277
752,39.78811264038086
753,48.747406005859375
754,49.019283294677734
755,47.258140563964844
756,46.990501403808594
757,14.531301498413086
758,14.45511531829834
759,13.218707084655762
760,14.290098190307617
761,10.097542762756348
762,20.942832946777344
763,43.41276931762695
764,34.82598876953125
765,38.23160171508789
766,49.56229782104492
767,48.7830696105957
768,40.39543533325195
769,20.726167678833008
770,19.65640640258789
771,18.639793395996094
772,32.11803436279297
773,45.68892288208008
774,46.813995361328125
775,46.038875579833984
776,45.029083251953125
777,45.04207992553711
778,41.73371124267578
779,36.027462005615234
780,47.34092712402344
781,47.633056640625
782,48.02738952636719
783,15.494089126586914
784,17.959064483642578
785,16.58030891418457
786,13.92457103729248
787,14.031722068786621
788,10.247035026550293
789,22.93426513671875
790,47.30072021484375
791,47.42570114135742
792,46.538944244384766
793,47.474090576171875
794,21.609766006469727
795,20.691389083862305
796,15.413524627685547
797,9.547385215759277
798,19.978227615356445
799,47.51128387451172
800,25.081411361694336
801,11.970081329345703
802,14.52901554107666
803,11.93834400177002
804,14.025001525878906
805,10.176417350769043
806,37.1431999206543
807,44.00221252441406
808,46.83042526245117
809,47.37584686279297
810,46.8218879699707
811,46.51438522338867
812,26.656530380249023
813,14.176718711853027
814,17.01499366760254
815,17.048547744750977
816,17.85715675354004
817,42.11946487426758
818,34.0417366027832
819,51.05377197265625
820,49.02574157714844
821,27.44672966003418
822,30.69451904296875
823,27.94376564025879
824,27.228668212890625
825,26.538442611694336
826,50.10422897338867
827,48.856414794921875
828,33.84579849243164
829,33.53204345703125
830,35.5821418762207
831,31.99517059326172
832,43.32130432128906
833,36.7432975769043
834,48.59698486328125
835,48.1796875
836,46.46253204345703
837,43.75450897216797
838,48.657344818115234
839,42.553550720214844
840,48.5313606262207
841,48.221702575683594
842,48.31273651123047
843,28.85663604736328
844,29.20492172241211
845,33.096763610839844
846,26.321475982666016
847,43.25483703613281
848,46.38955307006836
849,47.018836975097656
850,47.5017204284668
851,27.370147705078125
852,25.886474609375
853,25.886150360107422
854,23.24825096130371
855,24.562461853027344
856,25.857830047607422
857,42.27131652832031
858,44.696685791015625
859,47.328922271728516
860,45.90082550048828
861,44.94087219238281
862,24.287111282348633
863,25.875707626342773
864,23.025264739990234
865,20.65517234802246
866,31.0471248626709
867,43.35724639892578
868,41.15922927856445
869,50.1756591796875
870,49.38766860961914
871,28.308395385742188
872,30.66099739074707
873,24.94912338256836
874,47.14478302001953
875,45.8975715637207
876,47.86115264892578
877,47.641117095947266
878,46.17049789428711
879,17.875444412231445
880,11.658632278442383
881,13.830259323120117
882,25.444482803344727
883,44.52289962768555
884,38.59322738647461
885,49.351463317871094
886,49.40732192993164
887,48.53007507324219
888,47.89247512817383
889,47.06816482543945
890,32.4181022644043
891,23.98166275024414
892,23.71114730834961
893,22.757261276245117
894,38.83481216430664
895,49.423500061035156
896,36.36484909057617
897,40.02862548828125
898,43.19065475463867
899,45.35030746459961
900,43.23550796508789
901,47.28506851196289
902,46.03492736816406
903,26.79511070251465
904,19.123411178588867
905,21.297311782836914
906,21.9105224609375
907,18.883987426757812
908,17.853618621826172
909,15.450671195983887
910,35.112003326416016
911,41.79916763305664
912,46.58065414428711
913,46.091224670410156
914,45.439170837402344
915,24.865358352661133
916,21.192209243774414
917,17.42243003845215
918,19.931537628173828
919,16.701623916625977
920,49.285926818847656
921,48.60249710083008
922,47.834991455078125
923,14.811525344848633
924,19.652931213378906
925,17.601390838623047
926,15.051112174987793
927,16.70722198486328
928,16.327638626098633
929,10.132115364074707
930,19.283132553100586
931,30.590862274169922
932,45.362125396728516
933,48.31890869140625
934,15.765040397644043
935,20.611234664916992
936,18.240724563598633
937,16.62921142578125
938,12.288324356079102
939,21.679637908935547
940,46.6557731628418
941,47.19163131713867
942,48.0427360534668
943,46.60000991821289
944,46.50552749633789
945,26.78694725036621
946,13.808185577392578
947,21.056447982788086
948,23.007976531982422
949,15.763258934020996
950,41.82498550415039
951,47.90287780761719
952,49.20035171508789
953,46.790000915527344
954,41.60799789428711
955,27.055402755737305
956,29.76215171813965
957,19.113679885864258
958,41.5445556640625
959,37.44904327392578
960,46.33008575439453
961,47.61066818237305
962,47.73105239868164
963,45.8548698425293
964,45.93274688720703
965,48.2763557434082
966,49.3815803527832
967,48.89287185668945
968,45.51516342163086
969,45.41749572753906
970,42.38251495361328
971,37.531837463378906
972,46.493621826171875
973,14.886431694030762
974,18.57023048400879
975,26.341169357299805
976,19.044967651367188
977,14.970394134521484
978,20.55850601196289
979,14.57697582244873
980,9.104981422424316
981,22.475374221801758
982,45.87039566040039
983,47.227970123291016
984,47.94935607910156
985,47.081478118896484
986,24.103023529052734
987,17.205358505249023
988,15.714605331420898
989,10.154484748840332
990,34.712318420410156
991,43.50019454956055
992,49.05851745605469
993,47.71983337402344
994,47.51287841796875
995,47.06875228881836
996,28.37176513671875
997,17.595857620239258
998,17.174755096435547
999,22.9161434173584
1000,16.957353591918945
1001,15.806172370910645
1002,16.553924560546875
1003,11.928407669067383
1004,21.62640380859375
1005,45.3222770690918
1006,48.746150970458984
1007,46.90642547607422
1008,44.925086975097656
1009,28.614974975585938
1010,18.34016990661621
1011,17.762102127075195
1012,13.27161979675293
1013,11.661148071289062
1014,46.179866790771484
1015,48.99458694458008
1016,47.468406677246094
1017,28.18513298034668
1018,19.711904525756836
1019,24.196596145629883
1020,15.489189147949219
1021,15.654683113098145
1022,9.601977348327637
1023,37.68014907836914
1024,45.716773986816406
1025,38.215267181396484
1026,49.00475311279297
1027,28.545713424682617
1028,21.571430206298828
1029,20.80412483215332
1030,19.40859031677246
1031,19.161659240722656
1032,18.6391544342041
1033,43.132808685302734
1034,41.210670471191406
1035,45.283203125
1036,47.375972747802734
1037,47.65774154663086
1038,42.88749313354492
1039,42.714630126953125
1040,42.177207946777344
1041,38.46694564819336
1042,36.114715576171875
1043,35.96903610229492
1044,48.161197662353516
1045,39.53645324707031
1046,38.31779861450195
1047,47.44969940185547
1048,46.49222183227539
1049,47.490936279296875
1050,26.167713165283203
1051,19.975278854370117
1052,16.285640716552734
1053,6.897486686706543
1054,44.09114074707031
1055,48.44816589355469
1056,48.188201904296875
1057,46.5236930847168
1058,44.49061965942383
1059,13.880081176757812
1060,22.91770362854004
1061,18.65511131286621
1062,10.462574005126953
1063,38.38258743286133
1064,45.941463470458984
1065,41.377079010009766
1066,47.82738494873047
1067,47.02014923095703
1068,47.77742385864258
1069,46.34648513793945
1070,45.808387756347656
1071,43.3856086730957
1072,14.047370910644531
1073,17.560728073120117
1074,17.85727882385254
1075,21.883625030517578
1076,37.92461395263672
1077,49.341033935546875
1078,44.64485549926758
1079,14.011662483215332
1080,16.455686569213867
1081,14.58282470703125
1082,15.381287574768066
1083,11.478277206420898
1084,44.925331115722656
1085,40.347190856933594
1086,45.60321044921875
1087,47.62578201293945
1088,18.590524673461914
1089,11.391336441040039
1090,35.61181640625
1091,37.38035583496094
1092,48.45191955566406
1093,48.00282287597656
1094,47.36049270629883
1095,38.581111907958984
1096,24.818696975708008
1097,21.25818634033203
1098,13.85467529296875
1099,16.179141998291016
1100,17.394908905029297
1101,29.46649932861328
1102,41.961219787597656
1103,37.1529426574707
1104,28.481138229370117
1105,27.86157989501953
1106,48.09519577026367
1107,47.269500732421875
1108,43.603179931640625
1109,41.74176788330078
1110,40.60350799560547
1111,37.44386291503906
1112,37.79936218261719
1113,43.310546875
1114,47.37273025512695
1115,49.656829833984375
1116,48.53239059448242
1117,47.90024185180664
1118,26.307573318481445
1119,25.259258270263672
1120,40.71155548095703
1121,37.949790954589844
1122,43.651546478271484
1123,49.07369613647461
1124,48.02546691894531
1125,30.388275146484375
1126,27.027734756469727
1127,27.04694175720215
1128,31.93092155456543
1129,39.793609619140625
1130,39.75416946411133
1131,45.3494987487793
1132,46.55732345581055
1133,46.20925521850586
1134,29.952425003051758
1135,17.369352340698242
1136,21.21036720275879
1137,20.351404190063477
1138,17.42728042602539
1139,15.440943717956543
1140,45.978179931640625
1141,41.48103713989258
1142,46.7227897644043
1143,49.091976165771484
1144,47.78351974487305
1145,29.632652282714844
1146,18.46527099609375
1147,21.864137649536133
1148,45.23079299926758
1149,43.94011688232422
1150,19.222763061523438
1151,23.463031768798828
1152,26.020858764648438
1153,21.302507400512695
1154,19.954133987426758
1155,14.703840255737305
1156,14.427179336547852
1157,28.62807273864746
1158,38.66154098510742
1159,37.10173416137695
1160,47.34870529174805
1161,47.22661209106445
1162,48.49637985229492
1163,47.27840805053711
1164,21.259859085083008
1165,24.00214195251465
1166,21.480392456054688
1167,22.711637496948242
1168,47.02366638183594
1169,47.651084899902344
1170,51.16215515136719
1171,41.97809600830078
1172,34.688026428222656
1173,46.20500946044922
1174,42.79096984863281
1175,47.03191375732422
1176,47.00261688232422
1177,33.21834182739258
1178,20.320924758911133
1179,21.06977081298828
1180,21.110122680664062
1181,16.087688446044922
1182,15.56751537322998
1183,41.78480911254883
1184,41.392459869384766
1185,46.21971130371094
1186,45.18526077270508
1187,44.10417556762695
1188,22.09501075744629
1189,15.9483060836792
1190,15.646549224853516
1191,14.813228607177734
1192,37.97309112548828
1193,41.59504318237305
1194,47.64687728881836
1195,46.3760986328125
1196,45.71861267089844
1197,45.4909553527832
1198,24.745820999145508
1199,39.27479934692383
1200,49.72794723510742
1201,48.64432907104492
1202,43.75315856933594
1203,14.71102237701416
1204,19.773653030395508
1205,16.552099227905273
1206,16.524995803833008
1207,8.709542274475098
1208,21.74701690673828
1209,35.25504684448242
1210,46.76255798339844
1211,45.41550064086914
1212,24.957866668701172
1213,24.44576644897461
1214,27.02493667602539
1215,24.382295608520508
1216,46.294593811035156
1217,48.95822525024414
1218,48.053375244140625
1219,32.65126037597656
1220,22.542510986328125
1221,21.839176177978516
1222,20.34202003479004
1223,23.345264434814453
1224,22.248388290405273
1225,10.737011909484863
1226,11.850214004516602
1227,36.31114196777344
1228,39.71870803833008
1229,43.128929138183594
1230,45.662811279296875
1231,47.91672897338867
1232,39.96794509887695
1233,38.900634765625
1234,39.09775161743164
1235,47.77973175048828
1236,13.898134231567383
1237,20.638065338134766
1238,18.383832931518555
1239,16.081249237060547
1240,23.765533447265625
1241,45.51797103881836
1242,41.9843635559082
1243,42.95494842529297
1244,49.02676010131836
1245,47.2437744140625
1246,20.073802947998047
1247,27.553810119628906
1248,26.493453979492188
1249,13.709147453308105
1250,46.012325286865234
1251,49.0746955871582
1252,47.75379180908203
1253,47.33729553222656
1254,25.14225196838379
1255,16.691293716430664
1256,17.534757614135742
1257,39.92171859741211
1258,47.27350616455078
1259,47.021549224853516
1260,46.55562973022461
1261,44.59257125854492
1262,28.177330017089844
1263,22.752222061157227
1264,17.254138946533203
1265,18.47811508178711
1266,16.051708221435547
1267,16.261089324951172
1268,21.609941482543945
1269,48.73702621459961
1270,48.22251892089844
1271,48.54322814941406
1272,44.6458625793457
1273,14.353209495544434
1274,17.847076416015625
1275,18.794960021972656
1276,19.004291534423828
1277,11.998028755187988
1278,20.69619369506836
1279,36.2964973449707
1280,44.52524185180664
1281,37.27811813354492
1282,47.497535705566406
1283,47.8435173034668
1284,47.06610870361328
1285,24.8868465423584
1286,26.03877067565918
1287,22.227445602416992
1288,20.00729751586914
1289,18.193195343017578
1290,37.86891555786133
1291,48.14216613769531
1292,47.3306884765625
1293,44.60552215576172
1294,42.56207275390625
1295,42.173797607421875
1296,41.1083869934082
1297,37.27500915527344
1298,46.34336853027344
1299,46.54275894165039
1300,46.678897857666016
1301,44.29579544067383
1302,21.866411209106445
1303,13.665376663208008
1304,24.722002029418945
1305,49.58431625366211
1306,49.650672912597656
1307,49.53044128417969
1308,49.082942962646484
1309,28.38107681274414
1310,18.8817195892334
1311,28.03421974182129
1312,24.631214141845703
1313,24.31891441345215
1314,16.89175796508789
1315,27.578218460083008
1316,40.863487243652344
1317,40.47985076904297
1318,43.439453125
1319,46.5851936340332
1320,46.895652770996094
1321,43.9631233215332
1322,16.703577041625977
1323,18.49114990234375
1324,21.62704086303711
1325,26.22832489013672
1326,48.467369079589844
1327,21.601829528808594
1328,19.21556282043457
1329,17.4410457611084
1330,18.70766830444336
1331,12.40404987335205
1332,22.86965560913086
1333,37.94121551513672
1334,38.16163635253906
1335,48.46017837524414
1336,47.00505828857422
1337,45.055519104003906
1338,18.352840423583984
1339,19.771656036376953
1340,17.457550048828125
1341,17.628902435302734
1342,49.190826416015625
1343,48.42711639404297
1344,41.852691650390625
1345,27.656131744384766
1346,27.161304473876953
1347,18.73114585876465
1348,16.54744529724121
1349,41.89152145385742
1350,38.9427375793457
1351,40.003501892089844
1352,40.853843688964844
1353,39.236419677734375
1354,40.38312911987305
1355,37.468353271484375
1356,45.55520248413086
1357,37.90213394165039
1358,47.216121673583984
1359,27.21100616455078
1360,27.21760368347168
1361,26.53653907775879
1362,19.018190383911133
1363,14.918656349182129
